cust_id,name,address,city,state,zipcode,age,gender,annual_income_usd,avg_spending_per_month
CUST00257,Derek Perez,521 Samantha Springs,Austinside,Arizona,63715,63,Female,189006,1552.11
CUST00258,Ethan Villanueva,2846 Karen Crossroad Apt. 867,New Michaelburgh,New Jersey,16277,50,Female,54569,462.63
CUST00259,Julia Norris,369 Mark Ridge,Jacobview,Kansas,35812,37,Male,181325,570
CUST00260,Louis Diaz,3655 Ramirez Falls Apt. 931,Lindaside,Nevada,50424,24,Male,127202,1843.99
CUST00261,Robert Rodgers,26728 Floyd Hills Suite 890,Garciaburgh,Arkansas,28742,57,Male,84868,995.98
CUST00262,Karen Soto,545 Castro Valleys Suite 506,West Michelleborough,Oregon,75984,25,Female,187091,337.96
CUST00263,Kimberly Krause,5877 Patrick Heights Suite 225,Welchshire,Montana,9852,57,Female,37996,1819.65
CUST00264,Greg Edwards,496 Barron Tunnel Suite 987,Jacksontown,Florida,95891,37,Female,60437,959.55
CUST00265,David Manning,26111 Kelley Burg,Warrenland,Connecticut,34901,62,Male,94802,348.05
CUST00266,Angela Huynh,3347 David Villages Apt. 005,Michellemouth,Ohio,36206,27,Female,49771,842.56
CUST00267,Brandy Fry,979 Mills Route,Reginafort,Ohio,30271,63,Female,80009,1219.73
CUST00268,Jessica Diaz,40082 Mitchell Place Apt. 774,Port Russellport,Rhode Island,30806,49,Male,161203,788.45
CUST00269,Kimberly Lopez,3266 Jose Manors Apt. 894,Deborahside,Louisiana,54621,57,Male,49299,1856.22
CUST00270,Barry Taylor,797 Graves Overpass,West Andrew,Arkansas,70620,44,Female,195871,612.4
CUST00271,William Campbell,703 Edward Park,West Robert,New York,49180,33,Female,64693,434.07
CUST00272,Rick Rivera,46187 James Ville,Lisatown,Delaware,94175,63,Male,195841,519.81
CUST00273,Ray Ramos,71837 Maldonado Inlet,Ericton,West Virginia,72535,52,Male,165449,259.12
CUST00274,Dawn Little,0313 Nguyen Expressway,Brendafurt,Kansas,1671,33,Female,53019,959.36
CUST00275,Lauren Vazquez,1327 Gina Junction,North Michaelberg,Vermont,70801,53,Male,187975,1768.83
CUST00276,Beth Hall,3065 John Canyon Suite 784,Lopezburgh,Ohio,46070,46,Male,41763,680.15
CUST00277,John Dillon,82744 Gibson Trail,Grosstown,South Carolina,48221,50,Female,35494,590.84
CUST00278,Cynthia Le,87829 Morris Row Suite 118,North Maryberg,Idaho,4600,40,Female,41563,1691.03
CUST00279,John Garcia,789 Williams Forges Apt. 037,South Laurieton,Mississippi,73641,43,Female,63433,681.39
CUST00280,Stephanie Short,480 Mary Club,New Colton,Washington,30780,45,Male,59994,1006.09
CUST00281,Chelsey Fox,288 Reese Trafficway,Emilychester,Connecticut,22365,54,Female,118618,159.35
CUST00282,Krista Wagner,975 Pierce Islands,Robertchester,Washington,42896,57,Female,150129,645.44
CUST00283,Kristine Lewis,7760 Tonya Ranch Apt. 824,,Massachusetts,3345,61,Other,92573,348.06
CUST00284,Terri Short,07522 Richardson Prairie,East Jonathan,Maryland,12547,37,Male,48030,301.11
CUST00285,Laura Robinson,572 Petersen Spurs,New Dawnton,Washington,76035,23,Male,108294,919.69
CUST00286,Richard Weeks,6613 Cynthia Roads Suite 048,West Amberberg,Massachusetts,66351,29,Male,91952,626.93
CUST00287,Brittany Nunez,9981 Ryan Turnpike Suite 225,South Ashleyton,Oklahoma,52823,34,Female,31163,416.25
CUST00288,James Hamilton,78376 Ann Street,East Charles,Wyoming,56870,51,Female,53217,1071.82
CUST00289,Thomas Davis,5535 Wheeler Burg Suite 259,Hansonmouth,Arizona,31104,22,Male,185127,1589.68
CUST00290,James Todd,03924 Matthew Unions,West Shannontown,Michigan,27896,33,Male,109931,1496.23
CUST00291,Christy Payne,792 Nicholas Shore Apt. 420,Jamesview,Arkansas,61444,28,Male,109030,576.45
CUST00292,Alejandra Price,510 Dillon Run Suite 368,West Toddside,Colorado,24935,35,Male,190162,599.96
CUST00293,Walter Castro,38457 Garner Brook,Gabriellestad,South Dakota,40127,63,Female,67820,1490.61
CUST00294,William Mason,460 Perez Junctions,Sandovalland,Washington,50597,56,Female,134217,1158.62
CUST00295,Megan Salas,3926 Browning Isle,Danielsborough,Tennessee,18664,49,Male,42190,1510.59
CUST00296,Melinda Harris,8262 Lonnie Point,East Lonnieberg,Washington,4365,33,Male,75963,102.59
CUST00297,,7423 David Burg Suite 999,New Jesse,Utah,3919,61,Male,44212,265.56
CUST00298,Michael Woods,526 Wells Estates Apt. 306,West Stephaniebury,West Virginia,88494,45,Female,83638,1623.74
CUST00299,Norma Jones DVM,757 Ronald Trail Apt. 965,Carrshire,Rhode Island,70776,22,Male,62794,1717.13
CUST00300,Sheri Buchanan,7038 Terrell Canyon,Blackton,Illinois,38666,38,Other,119831,752.54
CUST00301,Stephen Ayala,2649 Hannah Divide Suite 718,East Kimberlyside,Florida,52021,59,Female,114590,1920.84
CUST00302,Jerry White,1452 Christopher Squares,Waltersland,North Dakota,93205,49,Female,101446,672.98
CUST00303,Richard Hunt,8602 Cunningham Shoals,East Misty,Idaho,93830,54,Female,79278,1791.54
CUST00304,Eric Cross,2123 Cindy Glen Apt. 777,New Nicolebury,Indiana,77684,45,Female,113399,901.25
CUST00305,Jordan Ramos,,Benjaminton,Texas,76272,27,Male,155208,1167.44
CUST00306,Elizabeth Knapp,62249 Tammy Summit,Sarahland,Wyoming,39730,42,Female,76474,1322.22
CUST00307,Steven Wilkins,147 David Wall Suite 586,Lake Jason,Arkansas,14827,25,Female,185966,352.91
CUST00308,Veronica Rice,9469 Green Ports,Sarashire,New York,68619,54,Male,179944,170.51
CUST00309,Kathleen Morton,430 Andrew Road,Lake Melaniechester,Nebraska,6463,31,Male,75749,910.92
CUST00310,Justin Walsh,344 Kyle Parkways,Katieville,Utah,44185,57,Male,42406,404.68
CUST00311,Nathaniel Gilbert,35577 Debbie Orchard,Lake Steven,Ohio,44424,34,Male,100409,1142.97
CUST00312,Robert Reilly,495 Jared Spur,Laurenstad,California,20070,57,Male,110561,961.92
CUST00313,Andre Terrell,962 Michelle Terrace,Janetmouth,Virginia,4646,30,Female,189743,331.99
CUST00314,Brandon Wiley,4384 Daniel Tunnel Apt. 317,Port Timothyhaven,Georgia,25432,52,Female,158367,1364.99
CUST00315,John Russo,2182 Jenny Mount Suite 810,Sarahland,Michigan,61695,25,Female,140976,138.94
CUST00316,Ashley Miranda,94353 Justin Place Suite 714,East Joshua,Alabama,82151,41,Female,101637,340.13
CUST00317,Ashley Daniels,2493 Charles Ridge Suite 870,North Thomas,Utah,7114,29,Female,129909,1430.31
CUST00318,Anthony Simmons,997 Edwards Viaduct,Lake Katherine,Ohio,10796,48,Other,117197,1102.93
CUST00319,Nicole Owens,,Port Paula,Kentucky,48139,57,Male,177254,635.67
CUST00320,Michael Ortega,7017 Michael Mountain Apt. 459,New Dakota,Virginia,14523,30,Female,199676,442.47
CUST00321,Matthew Sparks,9639 Amy Orchard Suite 153,Muellerchester,Oregon,45353,64,Male,91525,1320.34
CUST00322,Cynthia Bates,971 Nguyen Court,Thompsonfurt,California,78916,45,Female,65176,490.63
CUST00323,Robert Wise,7013 Paige Throughway Apt. 227,Petershire,New Hampshire,26147,58,Female,155933,1970.76
CUST00324,Shawn Evans,5190 Abbott Walk Suite 058,North Jacquelinestad,Delaware,37490,62,Female,163911,1751.69
CUST00325,Cynthia Park,566 Graham Forest Apt. 723,Bridgesstad,Nebraska,20721,61,Male,99990,351.1
CUST00326,Shane Martinez,02762 Derrick Valley,Daltonchester,South Carolina,24067,51,Male,151558,1732.39
CUST00327,Jeff Wilkins,3269 Becky Vista Apt. 846,Arthurton,Oregon,63843,47,Male,175286,755.58
CUST00328,Ashley Olson,84781 John Roads,Lake Cynthiashire,Maryland,80853,25,Male,185010,1030.97
CUST00329,Greg Osborne,8795 Gomez Union Suite 420,Jessicashire,Kentucky,8551,22,Female,123324,371.37
CUST00330,Laura Berry,904 Miller Parkways Apt. 442,Joshuaview,Alabama,97681,41,Male,195765,325.29
CUST00331,Christopher Vargas,752 Patton Freeway,Whitehaven,Arizona,45438,49,Female,176529,1744.44
CUST00332,Dr. Linda Underwood,6372 Becky Ville Suite 041,East Stevenfort,Maryland,62926,45,Male,68862,1296.81
CUST00333,Nicole Patel,674 Alyssa Mews Apt. 476,Suzanneton,Connecticut,70138,49,Female,119553,974.88
CUST00334,,4414 Murray Spring Apt. 938,Ericaburgh,Massachusetts,72277,49,Male,149088,168.71
CUST00335,Adam Jones,81753 King Bypass Apt. 910,New Danielle,Virginia,16226,26,Male,163048,1851.73
CUST00336,Larry Bennett,24471 Livingston Harbor,Schwartzmouth,Kentucky,21730,53,Female,40921,814.57
CUST00337,Destiny Brown,0442 Jones Flats Suite 271,New Kayla,,80974,51,Female,153894,891.63
CUST00338,Susan Baldwin,11947 Peggy Drive,North Elizabethview,,92258,42,Male,124848,650.64
CUST00339,James Smith,6618 Aaron Spurs Suite 198,Mathewport,Montana,7735,63,Female,92563,1793.45
CUST00340,Tina Davis,74328 Tammy Shore Apt. 461,Tommouth,West Virginia,25334,37,Female,61709,754.71
CUST00341,Corey Cortez,6184 Ferguson Village,Levytown,Arizona,44971,29,Female,33444,431.07
CUST00342,Richard Williams,,South Desiree,New Mexico,81552,33,Female,63526,1051.06
CUST00343,Michael Anderson,041 Carr Village,Port Lisaville,New York,78485,53,Female,49478,1584.84
CUST00344,Connie Brock,6519 Marc Underpass Apt. 092,Bryanview,Georgia,99794,46,Female,93332,805.54
CUST00345,Michael Tran,90219 Strickland Brook Suite 100,North Jasmine,Pennsylvania,37690,24,Female,34379,1338.89
CUST00346,Robert Barton,24876 Sharon Ridge,New Hectorfort,South Carolina,12038,47,Female,177568,678.03
CUST00347,Rachel Bailey,331 Christine Wall,South Kaylee,Texas,27778,57,Female,81572,1467.55
CUST00348,Cory Hogan,2200 Mitchell Mews Suite 597,North Joyside,Idaho,21216,38,Female,189940,1370.58
CUST00349,Karina Wilson,799 Barnes Summit,Jerryville,Massachusetts,30356,48,Male,35283,1393.43
CUST00350,Oscar Kane,17970 Thomas Ridge Suite 265,South Jennifer,South Dakota,47502,43,Male,47205,1327.22
CUST00351,Christina Martinez,2177 Jackson Junctions,West Cassandra,South Dakota,80655,59,Female,75246,396.99
CUST00352,Laura Tran,68739 Hood Harbors,Lake Ronniebury,,43400,56,Female,80971,1787.18
CUST00353,Daniel Pennington,060 Vickie Street,South Amandafort,Vermont,13345,28,Male,77596,1212.93
CUST00354,David Hansen,632 Phillips Rue,North Timothyport,Hawaii,92684,24,Male,186914,826.54
CUST00355,Kelly Silva,2625 Padilla Alley Apt. 658,West Ronaldview,Vermont,80782,27,Female,53015,427.44
CUST00356,Rebecca French,508 Barron Creek,Diazton,Mississippi,48530,34,Male,185467,1588.8
CUST00357,Justin Jones,53817 Karen Trace,West Michael,Louisiana,66504,36,Male,188559,1067.19
CUST00358,Destiny Brown,7881 Mckinney Springs Suite 795,East Patriciamouth,Colorado,11009,47,Male,186978,379.86
CUST00359,Christopher Mullen,24127 Nancy Pike,West Robertside,Florida,62616,54,Female,146581,1850.7
CUST00360,Jeremy Newman,10385 Lane Shoal Suite 798,Ellisshire,Florida,40673,36,Male,171607,301.56
CUST00361,David Washington,25472 Jennifer Heights Apt. 222,North Blake,Massachusetts,75805,60,Female,122500,1096.02
CUST00362,David Lopez,552 West Estates,Davidtown,Montana,65960,62,Female,128896,1260.1
CUST00363,Theresa Reilly,88547 Montes Throughway,Port Annette,New Hampshire,44893,35,Female,80539,1998.07
CUST00364,Monique Mccullough,814 Richard Ville,South Michael,Massachusetts,7714,40,Male,184549,367.74
CUST00365,Christie Fox,01871 Lee Island Apt. 562,Woodstad,Alabama,37810,49,Male,192049,1265.76
CUST00366,Eric Griffin,76742 Chandler Mall,Port Brenda,Colorado,19328,45,Female,133376,1005.76
CUST00367,John Dillon,96106 Perry Point Suite 923,Port Patrick,Oklahoma,64803,62,Female,121646,588.52
CUST00368,Ronald Davenport,8730 Eric Hills Suite 146,South Rebecca,Tennessee,32580,54,Male,107837,1890.2
CUST00369,Phillip Snyder,597 Oneill Road,Mccannville,Mississippi,67678,33,Male,149821,1602.6
CUST00370,Alicia Green,57252 Joseph Manor,Brandonport,North Dakota,84248,31,Female,43295,1576.41
CUST00371,Kayla Miranda,92855 Nelson Square,Codyshire,Minnesota,19338,28,Female,72023,1808.45
CUST00372,Joseph Watson,5213 Wesley Village Apt. 898,South Stevenland,Delaware,17701,22,Male,131409,1477.58
CUST00373,Karen Collins,79852 Johnson Via Apt. 322,West David,Florida,10803,36,Male,74265,1062.8
CUST00374,,6031 Laura Passage,South Davidview,Arizona,9184,22,Male,199745,843.92
CUST00375,Adam Davis,393 Ellen Burgs,East Meghanview,Pennsylvania,46092,41,Male,81055,1437.85
CUST00376,Scott Norman,911 Allison Stravenue,West George,Wisconsin,70903,23,Male,33361,1245.34
CUST00377,Nicholas Glass,9271 Mary Light Suite 383,Rodriguezmouth,Delaware,61567,24,Female,58626,1131.47
CUST00378,Chad Farmer,015 Wilson Haven Suite 947,New Richard,Nevada,25245,57,Female,58388,1219.21
CUST00379,Stephanie Lang,07167 David Locks Suite 912,West Theresamouth,Illinois,,37,Male,114918,1345.16
CUST00380,Jennifer Hall,749 Avila Unions Suite 579,Archerhaven,Louisiana,,50,Female,47725,1940.54
CUST00381,Ashley King,20101 Gregory Fall Suite 952,Christyville,Wisconsin,10530,65,Female,130165,1531
CUST00382,Kelly Vasquez,47784 Pacheco Plains Apt. 061,Colefurt,New Hampshire,60749,57,Female,163527,435.22
CUST00383,Christopher Hopkins,276 Larry Loaf Suite 197,Alvarezburgh,North Carolina,7806,65,Other,33792,986.86
CUST00384,Johnny Arellano,5009 David Lakes Suite 905,Davisstad,Minnesota,54493,60,Female,188799,1388.66
CUST00385,Matthew Wright,114 Matthew Brooks Suite 076,Adamsfort,Pennsylvania,3415,24,Female,199704,433.74
CUST00386,Mrs. Jeanette Armstrong,35785 Christina Lakes Suite 371,West Joseph,Maryland,75673,58,Male,111733,1872.14
CUST00387,Darrell Newton,919 Nelson Port,Simmonsstad,California,85899,65,Male,162380,246.35
CUST00388,Kathy Evans,66498 Powers Plaza Apt. 082,Lewismouth,Louisiana,84115,33,Female,136435,1260.87
CUST00389,Lisa Hammond,083 Ford Garden Apt. 466,Michelleland,South Dakota,27181,41,Female,177387,1954.28
CUST00390,Debra Mitchell,9363 Edward Burgs,Port Margaret,New Jersey,64121,44,Male,70857,1482.95
CUST00391,Jessica Lucas,24204 Hopkins Fall,Lake Toddtown,Arkansas,11501,43,Female,119717,1386.79
CUST00392,Edward Brown,1623 Ashley Parkway Apt. 898,Tylerland,Kansas,79120,53,Male,170965,1995.1
CUST00393,Robert Murphy,363 Daniel Forest Suite 764,South Amandaville,Massachusetts,72032,28,Female,157293,1604.42
CUST00394,,7540 Mckenzie Shore,Lake Samanthabury,Kentucky,72948,43,Male,108233,1943.56
CUST00395,Mark Haynes,376 Renee Lock,Kevinbury,Maryland,28076,65,Female,38438,1427.9
CUST00396,Caitlin Gonzales,604 Madeline Overpass Suite 656,Port Ethanview,North Carolina,9199,23,Male,64992,1364.37
CUST00397,Lance Li,0027 Aaron Flats Suite 591,East Johnberg,Rhode Island,90384,35,Other,190007,1548.88
CUST00398,Todd Hayes,2954 Christopher Land,South Nancy,Oregon,29924,37,Male,105651,458.63
CUST00399,Alexander Hansen,73420 Williamson Rapid,Edwardstad,Hawaii,74850,45,Other,113253,1630.99
CUST00400,Nathan Graham,713 James Wall Suite 476,South Melissa,Rhode Island,28755,28,Male,126283,1943.27
CUST00401,Diane Byrd MD,04439 Solomon Land Suite 107,Port Marcus,Vermont,52609,25,Female,80950,1262.12
CUST00402,Michelle Erickson,18005 Thomas Knoll Apt. 048,Turnerfurt,Texas,49115,58,Male,98901,123.48
CUST00403,Steven Williams,2875 Anderson Island,Thomasville,Massachusetts,6289,62,Female,160526,236.98
CUST00404,Kathryn Mcpherson,564 Austin Trace Suite 856,West Jillian,New York,20327,26,Female,195924,545.94
CUST00405,Tammy Fields,32032 Thomas Estates Suite 617,South Michaelside,New York,60500,23,Female,155815,1033.09
CUST00406,Ryan Camacho Jr.,42284 Brandy Avenue,South Samantha,Kansas,65789,26,Male,91986,886.14
CUST00407,Stacy Johnson,5915 Anthony Mount,Gibsonview,Rhode Island,86747,24,Female,124853,1960.5
CUST00408,Wayne Douglas,9230 Morris Centers Apt. 896,South Jonathanbury,Wyoming,769568,63,Male,157648,1896.62
CUST00409,Samuel Martin,2147 Fitzgerald Inlet Apt. 515,South Sean,Missouri,62948,29,Male,75427,846.17
CUST00410,Kyle Davis,9266 Billy Junctions Suite 327,West Taylorland,New Mexico,39874,47,Male,142237,1609.2
CUST00411,Carl Leach,649 Andrea Cape,New Rogerville,New Jersey,87120,31,Male,146837,1309.09
CUST00412,Robin Kelly,017 Kristi Ville,,Virginia,39514,55,Female,66194,561.96
CUST00413,Nathaniel Todd,452 Jacob Summit Suite 168,North Randalltown,Hawaii,,57,Male,46863,1869.24
CUST00414,Michael Melton,9956 Miller Dale Apt. 310,Port Anthony,New Mexico,85517,33,Male,188605,593.08
CUST00415,David Wilkinson,47276 Darren Drives,Maynardfort,Alaska,59419,41,Female,115650,1753.65
CUST00416,Christina Hudson,50166 Mclaughlin Ranch Suite 076,Palmerfort,Iowa,94124,50,Other,85511,1311.52
CUST00417,Albert Ray,6717 West Mews,East Keithborough,New Mexico,45569,35,Female,119062,1280.14
CUST00418,Jordan Matthews,724 Moyer Village Suite 729,West Hannah,Colorado,87933,26,Female,146038,1692.98
CUST00419,Mr. Christopher Vasquez,4338 Yvette Knolls Suite 522,Port Brycechester,Delaware,81446,48,Female,186347,1039.19
CUST00420,Justin Tucker,0842 Jasmine Mill Suite 119,Port Annahaven,Connecticut,22396,25,Female,65415,1721.41
CUST00421,Shelby Bartlett,478 Oconnor Courts,Lake Michael,Florida,16620,50,Other,51750,1145.43
CUST00422,Jessica Perry,75482 Joseph Stravenue,Wardbury,Georgia,99225,24,Female,67876,1970.83
CUST00423,Jennifer Perez,6785 Scott Trail Apt. 811,Leroyburgh,Nevada,8557,54,Male,64489,1353.87
CUST00424,Andrew Nielsen,084 Morales Springs,Jennifermouth,Minnesota,1536,51,Female,112253,810.72
CUST00425,Stephanie Bishop,673 Terry Valleys,Roweport,Colorado,5346,57,Other,169927,1550.39
CUST00426,Jean Higgins,843 William Inlet,Katherineburgh,Alaska,4156,30,Male,120890,1068.8
CUST00427,Kimberly Green,681 Mckenzie Green Suite 101,Evanstown,New Jersey,44931,22,Female,96759,1631.45
CUST00428,Dr. Virginia Cunningham,4492 Stone Gateway,West Zacharyborough,Wyoming,47853,44,Female,74459,1683.58
CUST00429,Charles Simmons,10627 Sean Land Suite 988,Wigginsshire,New York,83923,24,Female,76414,1272.14
CUST00430,Jeremiah Galvan,622 Todd Mount Apt. 881,South Thomas,West Virginia,21058,53,Male,150565,1757.16
CUST00431,Jaclyn Crane,15940 David Inlet Suite 447,Port Douglasshire,Nebraska,6877,45,Female,57073,866.51
CUST00432,Elizabeth Campbell,701 Jones Cape,Olsonport,Oregon,59794,27,Male,130937,209.02
CUST00433,Rachael Alvarez,87772 Davis Road,Hughesfurt,Michigan,71410,34,Male,53199,1359.03
CUST00434,Michael Ramos,120 Hoffman Crossing Apt. 398,New Aimeefort,North Carolina,2947,36,Other,84526,1552.46
CUST00435,Timothy White,3397 Lindsay Rest,Richardton,New York,3550,51,Female,62272,238.32
CUST00436,Christopher Johnson,4111 Justin Falls Suite 124,Gregoryton,South Carolina,43137,33,Female,198373,1564.73
CUST00437,Micheal Evans,2654 David Crest,East Johnshire,Kansas,65116,61,Female,140217,1314.41
CUST00438,Kathy Avery,57861 Johnson Roads Apt. 048,East Kathrynberg,Maryland,74982,56,Female,93957,321.18
CUST00439,Bradley Fields,58238 Ali Point,Williamsmouth,South Carolina,38413,49,Female,30005,1125.89
CUST00440,Carol Brown,9465 Brenda Pass Suite 028,West Christopherville,Florida,95537,25,Male,73226,306.61
CUST00441,Diana Reynolds,547 Sanchez Islands Suite 379,Allenberg,Tennessee,769,28,Female,132291,711.08
CUST00442,April Smith,8768 Kristin Run,New Anthonymouth,Utah,16677,64,Female,60208,1627.57
CUST00443,Robert Carey,2017 Mayer Mills Apt. 304,Jamesport,Virginia,,37,Female,184175,291.5
CUST00444,Johnny Cox,9303 Rodriguez Harbors Suite 283,North Brianna,West Virginia,9027,43,Male,148480,972.84
CUST00445,Timothy Foley,08948 Smith Meadow Apt. 566,Davidhaven,New Jersey,65456,62,Male,104240,1250.85
CUST00446,Peter Stephenson,46875 Philip Isle,New Lindseybury,Vermont,56051,46,Male,149652,1886.97
CUST00447,Sylvia Gonzalez,1107 Morton Ramp Suite 431,Allenmouth,Arkansas,44225,24,Female,41452,1500.8
CUST00448,Cynthia Jones,79110 Nicholas Vista Apt. 207,West Cherylchester,California,13847,43,Other,129278,364.57
CUST00449,Kristin Phillips,1963 Shawn Mountain Suite 991,Debratown,New Jersey,68293,52,Female,43558,1940.85
CUST00450,Corey Garcia,392 Kelly Orchard,Lopezberg,Arizona,8429,58,Male,172080,1008.12
CUST00451,Kevin Palmer,9822 Parker Junctions Suite 508,North John,Oklahoma,7658,43,Male,71936,802.46
CUST00452,Craig Gonzalez,53779 Christian Port,Christinachester,Michigan,21771,48,Male,96156,344.55
CUST00453,Shawn Lozano,03379 John Street Suite 636,Port Veronica,Mississippi,1797,23,Male,193387,1873.62
CUST00454,Alvin Wilson,3950 James Haven Apt. 342,Melaniebury,Idaho,26189,43,Female,75610,1213.79
